username,profile_uri,comment_date,hotel_name
Grace L,https://www.tripadvisor.com.tw/Profile/Gracelambaby,2019年5月,寒舍艾麗酒店 (信義區)Humble House Taipei
Carol,https://www.tripadvisor.com.tw/Profile/CarolChen1227,2019年5月,寒舍艾麗酒店 (信義區)Humble House Taipei
我是旅行全世界房間服務觀察員評比測試員，馬來西亞華人,https://www.tripadvisor.com.tw/Profile/you565,2019年4月,寒舍艾麗酒店 (信義區)Humble House Taipei
Chao Chun H,https://www.tripadvisor.com.tw/Profile/chaochunh,8月5日,Home Hotel 大安Home Hotel DaAn
WaiLee Cheung,https://www.tripadvisor.com.tw/Profile/WaiLee8,2019年7月,Home Hotel 大安Home Hotel DaAn
SunnyinSingapore,https://www.tripadvisor.com.tw/Profile/SunnyinSingapore,2019年7月,Home Hotel 大安Home Hotel DaAn
Chelsea K,https://www.tripadvisor.com.tw/Profile/chelseakang,2019年6月,Home Hotel 大安Home Hotel DaAn
Michael L,https://www.tripadvisor.com.tw/Profile/MJ8,2019年4月,Home Hotel 大安Home Hotel DaAn
kjc,https://www.tripadvisor.com.tw/Profile/yhn55566,8月10日,瘋台北青旅 (中正區)Fun Inn Taipei
lin,https://www.tripadvisor.com.tw/Profile/lin5460,8月10日,瘋台北青旅 (中正區)Fun Inn Taipei
Jason,https://www.tripadvisor.com.tw/Profile/rock09930,8月10日,瘋台北青旅 (中正區)Fun Inn Taipei
雅琴 廖,https://www.tripadvisor.com.tw/Profile/ntnuliao,2019年7月,瘋台北青旅 (中正區)Fun Inn Taipei
神奇的Black Jack,https://www.tripadvisor.com.tw/Profile/yenlin0702,2019年7月,瘋台北青旅 (中正區)Fun Inn Taipei
Alex3004,https://www.tripadvisor.com.tw/Profile/Alex3004,2019年7月,西華飯店 (松山)The Sherwood Taipei
paikang,https://www.tripadvisor.com.tw/Profile/paikangp,2019年7月,西華飯店 (松山)The Sherwood Taipei
davidu2219,https://www.tripadvisor.com.tw/Profile/davidu2219,2019年6月,西華飯店 (松山)The Sherwood Taipei
愛七桃,https://www.tripadvisor.com.tw/Profile/Compass809761,2019年5月,西華飯店 (松山)The Sherwood Taipei
lgmalice0403,https://www.tripadvisor.com.tw/Profile/lgmalice0403,2019年5月,西華飯店 (松山)The Sherwood Taipei
胡素惠,https://www.tripadvisor.com.tw/Profile/%E8%83%A1%E7%B4%A0%E6%83%A0,2019年7月,君品酒店 (大同)Palais de Chine Hotel
Krystalching,https://www.tripadvisor.com.tw/Profile/krystalching,2019年7月,君品酒店 (大同)Palais de Chine Hotel
chengyellowb,https://www.tripadvisor.com.tw/Profile/chengyellowb,2019年7月,君品酒店 (大同)Palais de Chine Hotel
Manlamweng,https://www.tripadvisor.com.tw/Profile/Manlamweng,2019年7月,君品酒店 (大同)Palais de Chine Hotel
Elaine,https://www.tripadvisor.com.tw/Profile/Elainesyu,2019年7月,君品酒店 (大同)Palais de Chine Hotel
Su chang,https://www.tripadvisor.com.tw/Profile/Sucmmm,8月8日,敘美行旅 (中正區)Beauty Hotels Taipei - Hotel B7 Journey
Mk_angela,https://www.tripadvisor.com.tw/Profile/mk_angela,8月5日,敘美行旅 (中正區)Beauty Hotels Taipei - Hotel B7 Journey
Willy,https://www.tripadvisor.com.tw/Profile/WillyTaiwan,8月3日,敘美行旅 (中正區)Beauty Hotels Taipei - Hotel B7 Journey
timocc,https://www.tripadvisor.com.tw/Profile/timocc,2019年7月,敘美行旅 (中正區)Beauty Hotels Taipei - Hotel B7 Journey
蕭小姐,https://www.tripadvisor.com.tw/Profile/EmilyHsiao99,2019年7月,敘美行旅 (中正區)Beauty Hotels Taipei - Hotel B7 Journey
Erica W,https://www.tripadvisor.com.tw/Profile/EricaW1239,2019年7月,日勝生加賀屋北投溫泉度假飯店Radium Kagaya International Hotel
Viset,https://www.tripadvisor.com.tw/Profile/Viset,2019年7月,日勝生加賀屋北投溫泉度假飯店Radium Kagaya International Hotel
我是旅行全世界房間服務觀察員評比測試員，馬來西亞華人,https://www.tripadvisor.com.tw/Profile/you565,2019年4月,日勝生加賀屋北投溫泉度假飯店Radium Kagaya International Hotel
Butchercarlos,https://www.tripadvisor.com.tw/Profile/Butchercarlos,2019年4月,日勝生加賀屋北投溫泉度假飯店Radium Kagaya International Hotel
92bbbb,https://www.tripadvisor.com.tw/Profile/92bbbb,2019年3月,日勝生加賀屋北投溫泉度假飯店Radium Kagaya International Hotel
玉玲 盧,https://www.tripadvisor.com.tw/Profile/H1907BQ_,昨天,誠品行旅 (信義區)Eslite Hotel
Chung,https://www.tripadvisor.com.tw/Profile/Chung0728,8月11日,誠品行旅 (信義區)Eslite Hotel
Calli lin,https://www.tripadvisor.com.tw/Profile/CalliLin,8月5日,誠品行旅 (信義區)Eslite Hotel
NANAinTaiwan,https://www.tripadvisor.com.tw/Profile/NANAinTaiwan,8月3日,誠品行旅 (信義區)Eslite Hotel
yuya1006,https://www.tripadvisor.com.tw/Profile/yuya1006,2019年7月,誠品行旅 (信義區)Eslite Hotel
jodow2019,https://www.tripadvisor.com.tw/Profile/jodow2019,2019年7月,北門臥客青年旅舍 (大同)We Come Hostel
Road27824051532,https://www.tripadvisor.com.tw/Profile/Road27824051532,2019年6月,北門臥客青年旅舍 (大同)We Come Hostel
Ray sing,https://www.tripadvisor.com.tw/Profile/Raysing1845,2019年6月,北門臥客青年旅舍 (大同)We Come Hostel
Quest03370225473,https://www.tripadvisor.com.tw/Profile/Quest03370225473,2019年6月,北門臥客青年旅舍 (大同)We Come Hostel
Quest45797388397,https://www.tripadvisor.com.tw/Profile/Quest45797388397,2019年5月,北門臥客青年旅舍 (大同)We Come Hostel
Hannah H,https://www.tripadvisor.com.tw/Profile/hannahhR228LB,2019年7月,"紅米青年旅館 (大同)Homey Hostel, Taipei Main Station"
Kim,https://www.tripadvisor.com.tw/Profile/karmakim909,2019年6月,"紅米青年旅館 (大同)Homey Hostel, Taipei Main Station"
Hk ppl,https://www.tripadvisor.com.tw/Profile/garycC980LO,2019年6月,"紅米青年旅館 (大同)Homey Hostel, Taipei Main Station"
Chaunna H,https://www.tripadvisor.com.tw/Profile/chaunnah,2019年5月,"紅米青年旅館 (大同)Homey Hostel, Taipei Main Station"
Lily,https://www.tripadvisor.com.tw/Profile/Sightsee809742,2019年4月,"紅米青年旅館 (大同)Homey Hostel, Taipei Main Station"
touchdownjj,https://www.tripadvisor.com.tw/Profile/touchdownjj,2019年6月,寒舍艾美酒店 (信義區)Le Meridien Taipei
musclear,https://www.tripadvisor.com.tw/Profile/musclear,2019年6月,寒舍艾美酒店 (信義區)Le Meridien Taipei
cdnabroad,https://www.tripadvisor.com.tw/Profile/cdnabroad,2019年5月,寒舍艾美酒店 (信義區)Le Meridien Taipei
Zong nan K,https://www.tripadvisor.com.tw/Profile/Navigator791288,2019年5月,寒舍艾美酒店 (信義區)Le Meridien Taipei
BPTaipei,https://www.tripadvisor.com.tw/Profile/BPTaipei,2019年4月,寒舍艾美酒店 (信義區)Le Meridien Taipei
Annie Tang,https://www.tripadvisor.com.tw/Profile/alga_annie,2019年5月,台北發現青年旅舍 (中山區)Taipei Discover Hostel
Aneeka A,https://www.tripadvisor.com.tw/Profile/AneekaA,2019年5月,台北發現青年旅舍 (中山區)Taipei Discover Hostel
Maria M,https://www.tripadvisor.com.tw/Profile/M8669SGmariam,2019年2月,台北發現青年旅舍 (中山區)Taipei Discover Hostel
Patrick .W,https://www.tripadvisor.com.tw/Profile/Patrwan,2018年12月,台北發現青年旅舍 (中山區)Taipei Discover Hostel
designbyjun,https://www.tripadvisor.com.tw/Profile/designbyjun,2018年11月,台北發現青年旅舍 (中山區)Taipei Discover Hostel
Khia K,https://www.tripadvisor.com.tw/Profile/khiak,2018年8月,建山大旅社 (大同)Jian Shan Hotel
Milena C,https://www.tripadvisor.com.tw/Profile/MilenaC401,2018年6月,建山大旅社 (大同)Jian Shan Hotel
Cottontail,https://www.tripadvisor.com.tw/Profile/cottontailrabbit,2018年2月,建山大旅社 (大同)Jian Shan Hotel
Chiafong,https://www.tripadvisor.com.tw/Profile/Chiafong,2017年10月,建山大旅社 (大同)Jian Shan Hotel
楓嵐,https://www.tripadvisor.com.tw/Profile/DayTrip810688,2017年7月,建山大旅社 (大同)Jian Shan Hotel
CaCaChiu,https://www.tripadvisor.com.tw/Profile/CaCaChiu,8月8日,台北中山雅樂軒酒店 (中山區)Aloft Taipei Zhongshan
rebecca0703,https://www.tripadvisor.com.tw/Profile/rebecca0703,8月7日,台北中山雅樂軒酒店 (中山區)Aloft Taipei Zhongshan
dolcevitabella,https://www.tripadvisor.com.tw/Profile/dolcevitabella,2019年7月,台北中山雅樂軒酒店 (中山區)Aloft Taipei Zhongshan
Michael H,https://www.tripadvisor.com.tw/Profile/michaelhabib,2019年7月,台北中山雅樂軒酒店 (中山區)Aloft Taipei Zhongshan
415mandyt,https://www.tripadvisor.com.tw/Profile/415mandyt,2019年7月,台北中山雅樂軒酒店 (中山區)Aloft Taipei Zhongshan
Manuel Brandt,https://www.tripadvisor.com.tw/Profile/manuelbrandt,2019年3月,杜萊根國際青年旅舍 (松山)Sleepy Dragon Hostel
Jo V,https://www.tripadvisor.com.tw/Profile/828jov,2019年2月,杜萊根國際青年旅舍 (松山)Sleepy Dragon Hostel
雨 冰,https://www.tripadvisor.com.tw/Profile/Q3008FR_,2018年11月,杜萊根國際青年旅舍 (松山)Sleepy Dragon Hostel
Marc E,https://www.tripadvisor.com.tw/Profile/U4713UMmarce,2018年9月,杜萊根國際青年旅舍 (松山)Sleepy Dragon Hostel
Twirl R,https://www.tripadvisor.com.tw/Profile/TwirlR,2018年8月,杜萊根國際青年旅舍 (松山)Sleepy Dragon Hostel
floral104,https://www.tripadvisor.com.tw/Profile/floral104,2019年7月,三二行館 (北投)Villa 32
lwh,https://www.tripadvisor.com.tw/Profile/lwh168,2019年7月,三二行館 (北投)Villa 32
Michael Z,https://www.tripadvisor.com.tw/Profile/MichaelZ1135,2019年5月,三二行館 (北投)Villa 32
Carol,https://www.tripadvisor.com.tw/Profile/CarolChen1227,2019年5月,三二行館 (北投)Villa 32
Sylvia,https://www.tripadvisor.com.tw/Profile/sylviang15,2019年4月,三二行館 (北投)Villa 32
Joe L,https://www.tripadvisor.com.tw/Profile/959joel,2019年7月,阿樹國際旅店 (松山)Artree Hotel
Pulmbubble,https://www.tripadvisor.com.tw/Profile/sar77107,2019年7月,阿樹國際旅店 (松山)Artree Hotel
天天快樂,https://www.tripadvisor.com.tw/Profile/Curiosity807084,2019年6月,阿樹國際旅店 (松山)Artree Hotel
actually130,https://www.tripadvisor.com.tw/Profile/actually130,2019年6月,阿樹國際旅店 (松山)Artree Hotel
IvanLui,https://www.tripadvisor.com.tw/Profile/IvanLui,2019年6月,阿樹國際旅店 (松山)Artree Hotel
TravelerakaG,https://www.tripadvisor.com.tw/Profile/dawarwad,8月2日,太空艙-信義館 (信義區)Space Inn Xinyi
嘉瑜 吳,https://www.tripadvisor.com.tw/Profile/FrequentFlier472651,2019年7月,太空艙-信義館 (信義區)Space Inn Xinyi
Titan Chen,https://www.tripadvisor.com.tw/Profile/titanchen123,2019年7月,太空艙-信義館 (信義區)Space Inn Xinyi
Cody,https://www.tripadvisor.com.tw/Profile/supercoody,2019年7月,太空艙-信義館 (信義區)Space Inn Xinyi
AllenLin1221,https://www.tripadvisor.com.tw/Profile/AllenLin1221,2019年7月,太空艙-信義館 (信義區)Space Inn Xinyi
Kjella,https://www.tripadvisor.com.tw/Profile/Aashatravels,2019年7月,北投麗禧溫泉酒店Grand View Resort Beitou
drhw2016,https://www.tripadvisor.com.tw/Profile/drhw2016,2018年9月,北投麗禧溫泉酒店Grand View Resort Beitou
俞夢 林,https://www.tripadvisor.com.tw/Profile/Sherpa458805,2019年7月,北投麗禧溫泉酒店Grand View Resort Beitou
danny chiang,https://www.tripadvisor.com.tw/Profile/frog1109,2019年7月,北投麗禧溫泉酒店Grand View Resort Beitou
Hoin,https://www.tripadvisor.com.tw/Profile/Hoin777,2019年7月,北投麗禧溫泉酒店Grand View Resort Beitou
CheukHang,https://www.tripadvisor.com.tw/Profile/CheukHang,8月3日,台北怡亨酒店 (大安)Hotel Eclat Taipei
Triffer,https://www.tripadvisor.com.tw/Profile/Hu711675,8月2日,台北怡亨酒店 (大安)Hotel Eclat Taipei
Culture38939265246,https://www.tripadvisor.com.tw/Profile/Culture38939265246,2019年7月,台北怡亨酒店 (大安)Hotel Eclat Taipei
Daniel,https://www.tripadvisor.com.tw/Profile/ryoko99,2019年7月,台北怡亨酒店 (大安)Hotel Eclat Taipei
Jimmy,https://www.tripadvisor.com.tw/Profile/Soldierz23,2019年7月,台北怡亨酒店 (大安)Hotel Eclat Taipei
Tang,https://www.tripadvisor.com.tw/Profile/Jt3777,8月4日,"大地酒店 (北投)The Gaia Hotel, Taipei"
818LaurentY,https://www.tripadvisor.com.tw/Profile/818LaurentY,8月3日,"大地酒店 (北投)The Gaia Hotel, Taipei"
Chorus wong,https://www.tripadvisor.com.tw/Profile/Choruswong0101,8月2日,"大地酒店 (北投)The Gaia Hotel, Taipei"
4teenabel,https://www.tripadvisor.com.tw/Profile/4teenabel,8月2日,"大地酒店 (北投)The Gaia Hotel, Taipei"
Alan,https://www.tripadvisor.com.tw/Profile/alanchen5888,2019年7月,"大地酒店 (北投)The Gaia Hotel, Taipei"
hlc2019,https://www.tripadvisor.com.tw/Profile/hlc201908,昨天,HOTEL QUOTE Taipei (松山)
HJYu,https://www.tripadvisor.com.tw/Profile/HJYu,8月10日,HOTEL QUOTE Taipei (松山)
Sylvia Y,https://www.tripadvisor.com.tw/Profile/SylviaY209,8月10日,HOTEL QUOTE Taipei (松山)
amy,https://www.tripadvisor.com.tw/Profile/12345amycccckm,8月10日,HOTEL QUOTE Taipei (松山)
WalterHo,https://www.tripadvisor.com.tw/Profile/WalterHoSze,8月4日,HOTEL QUOTE Taipei (松山)
小俐凃,https://www.tripadvisor.com.tw/Profile/li770503,8月4日,大地清旅．旅店 (中山區)Horizon Inn
connollyrj20,https://www.tripadvisor.com.tw/Profile/connollyrj20,2019年5月,大地清旅．旅店 (中山區)Horizon Inn
Yvonne Chan,https://www.tripadvisor.com.tw/Profile/Yv0nn3chan,2019年4月,大地清旅．旅店 (中山區)Horizon Inn
Zaki Y,https://www.tripadvisor.com.tw/Profile/zakiy2013,2018年12月,大地清旅．旅店 (中山區)Horizon Inn
albert_lovetravel,https://www.tripadvisor.com.tw/Profile/albert_lovetravel,2018年12月,大地清旅．旅店 (中山區)Horizon Inn
Kinki25,https://www.tripadvisor.com.tw/Profile/Kinki25,2019年7月,二十輪旅店 - 大安店Swiio Hotel Daan
TripAdvisor 會員,https://www.tripadvisor.com.tw,2019年6月,二十輪旅店 - 大安店Swiio Hotel Daan
pegyau,https://www.tripadvisor.com.tw/Profile/pegyau,2019年6月,二十輪旅店 - 大安店Swiio Hotel Daan
Miyu,https://www.tripadvisor.com.tw/Profile/Miyu031,2019年6月,二十輪旅店 - 大安店Swiio Hotel Daan
Nicole M,https://www.tripadvisor.com.tw/Profile/NicoleM7309,2019年6月,二十輪旅店 - 大安店Swiio Hotel Daan
Catherine Lee,https://www.tripadvisor.com.tw/Profile/CatherineL4280,8月9日,北投老爺酒店Hotel Royal Beitou
林育正,https://www.tripadvisor.com.tw/Profile/Coastal807227,8月7日,北投老爺酒店Hotel Royal Beitou
Jass,https://www.tripadvisor.com.tw/Profile/Jass5320,2019年7月,北投老爺酒店Hotel Royal Beitou
Annie Lay,https://www.tripadvisor.com.tw/Profile/AnnieLay,2019年7月,北投老爺酒店Hotel Royal Beitou
123,https://www.tripadvisor.com.tw/Profile/Kuolung888,2019年7月,北投老爺酒店Hotel Royal Beitou
peiliutw,https://www.tripadvisor.com.tw/Profile/peiliutw,8月11日,馥華商旅敦北館 (松山)Simple+ Hotel
KumonMa,https://www.tripadvisor.com.tw/Profile/KumonMa,2019年7月,馥華商旅敦北館 (松山)Simple+ Hotel
smilewesley,https://www.tripadvisor.com.tw/Profile/smilewesley,2019年7月,馥華商旅敦北館 (松山)Simple+ Hotel
18616363927,https://www.tripadvisor.com.tw/Profile/18616363927,2019年7月,馥華商旅敦北館 (松山)Simple+ Hotel
richard72319,https://www.tripadvisor.com.tw/Profile/richard72319,2019年7月,馥華商旅敦北館 (松山)Simple+ Hotel
Dawn,https://www.tripadvisor.com.tw/Profile/3qverymuch,2019年6月,西門窩 (萬華)Ximen WOW Hostel
laicora,https://www.tripadvisor.com.tw/Profile/laicora,2019年2月,西門窩 (萬華)Ximen WOW Hostel
馨誼 黃,https://www.tripadvisor.com.tw/Profile/Journey720724,2018年11月,西門窩 (萬華)Ximen WOW Hostel
小翊兒,https://www.tripadvisor.com.tw/Profile/Quest809502,2018年2月,西門窩 (萬華)Ximen WOW Hostel
西姬陳,https://www.tripadvisor.com.tw/Profile/gina0430,2018年2月,西門窩 (萬華)Ximen WOW Hostel
Tourist58504128550,https://www.tripadvisor.com.tw/Profile/Tourist58504128550,2019年6月,夾腳拖的家-台北車站 (大同)Flip Flop Hostel - Main Station
Marie R,https://www.tripadvisor.com.tw/Profile/MarieR2662,2019年5月,夾腳拖的家-台北車站 (大同)Flip Flop Hostel - Main Station
Guide63552998104,https://www.tripadvisor.com.tw/Profile/Guide63552998104,2019年3月,夾腳拖的家-台北車站 (大同)Flip Flop Hostel - Main Station
Jet19230814245,https://www.tripadvisor.com.tw/Profile/Jet19230814245,2019年1月,夾腳拖的家-台北車站 (大同)Flip Flop Hostel - Main Station
Voyage01617073528,https://www.tripadvisor.com.tw/Profile/Voyage01617073528,2018年12月,夾腳拖的家-台北車站 (大同)Flip Flop Hostel - Main Station
Peter,https://www.tripadvisor.com.tw/Profile/Dreamer801682,2019年7月,途中台北國際青年旅舍 (北投)On My Way Taipei Hostel
甘修全,https://www.tripadvisor.com.tw/Profile/723uli,2019年3月,途中台北國際青年旅舍 (北投)On My Way Taipei Hostel
Ke wu,https://www.tripadvisor.com.tw/Profile/KaiWenWu,2019年1月,途中台北國際青年旅舍 (北投)On My Way Taipei Hostel
Cebbina L,https://www.tripadvisor.com.tw/Profile/cebbinal,2018年11月,途中台北國際青年旅舍 (北投)On My Way Taipei Hostel
Star S,https://www.tripadvisor.com.tw/Profile/StarS106,2018年5月,途中台北國際青年旅舍 (北投)On My Way Taipei Hostel
Marco D,https://www.tripadvisor.com.tw/Profile/marcodT6123MQ,2019年5月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South
Bonnie Chen,https://www.tripadvisor.com.tw/Profile/xBonnieChenx,2019年5月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South
Tiffany SS C,https://www.tripadvisor.com.tw/Profile/TiffanySSC,2019年5月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South
janson,https://www.tripadvisor.com.tw/Profile/Amiswu,2019年4月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South
Patrick .W,https://www.tripadvisor.com.tw/Profile/Patrwan,2019年3月,台北馥敦-復南館 (大安)Taipei Fullerton Hotel－South
Andy G,https://www.tripadvisor.com.tw/Profile/Andygoh8989,2019年7月,台北城大飯店 (大同)Taipei City Hotel
Heng How N,https://www.tripadvisor.com.tw/Profile/henghown,2019年5月,台北城大飯店 (大同)Taipei City Hotel
Suzathk,https://www.tripadvisor.com.tw/Profile/Suzathk,2019年4月,台北城大飯店 (大同)Taipei City Hotel
shuma,https://www.tripadvisor.com.tw/Profile/shumeima,2019年3月,台北城大飯店 (大同)Taipei City Hotel
Heive,https://www.tripadvisor.com.tw/Profile/Heive,2018年12月,台北城大飯店 (大同)Taipei City Hotel
Starry,https://www.tripadvisor.com.tw/Profile/evastarry,2019年4月,柯達大飯店台北二店 (中山區)K Hotel Taipei II
Michel,https://www.tripadvisor.com.tw/Profile/Mpfrederik,2018年11月,柯達大飯店台北二店 (中山區)K Hotel Taipei II
George M,https://www.tripadvisor.com.tw/Profile/georgemA14GE,2018年6月,柯達大飯店台北二店 (中山區)K Hotel Taipei II
shoywu,https://www.tripadvisor.com.tw/Profile/shoywu,2018年5月,柯達大飯店台北二店 (中山區)K Hotel Taipei II
LouisChou1127,https://www.tripadvisor.com.tw/Profile/LouisChou1127,2017年11月,柯達大飯店台北二店 (中山區)K Hotel Taipei II
Olga  S,https://www.tripadvisor.com.tw/Profile/P6116TOolgas,昨天,南陽街壹號旅店 (中正區)NYS Loft Hotel
melissanecolette,https://www.tripadvisor.com.tw/Profile/melissanecolette,2019年7月,南陽街壹號旅店 (中正區)NYS Loft Hotel
Jennifer D,https://www.tripadvisor.com.tw/Profile/JenniferD42,2019年5月,南陽街壹號旅店 (中正區)NYS Loft Hotel
955anitay,https://www.tripadvisor.com.tw/Profile/955anitay,2019年5月,南陽街壹號旅店 (中正區)NYS Loft Hotel
Fion1210,https://www.tripadvisor.com.tw/Profile/Fion1210,2019年4月,南陽街壹號旅店 (中正區)NYS Loft Hotel
Tad S,https://www.tripadvisor.com.tw/Profile/816tads,2019年6月,京站國際酒店式公寓 (大同)iTaipei Service Apartment
我是旅行全世界房間服務觀察員評比測試員，馬來西亞華人,https://www.tripadvisor.com.tw/Profile/you565,2019年4月,京站國際酒店式公寓 (大同)iTaipei Service Apartment
PPK,https://www.tripadvisor.com.tw/Profile/PPKuan,2019年4月,京站國際酒店式公寓 (大同)iTaipei Service Apartment
Jocelynn,https://www.tripadvisor.com.tw/Profile/Jocelynnloi,2019年1月,京站國際酒店式公寓 (大同)iTaipei Service Apartment
HKA_888,https://www.tripadvisor.com.tw/Profile/HKA_888,2018年8月,京站國際酒店式公寓 (大同)iTaipei Service Apartment
逸昕 吳,https://www.tripadvisor.com.tw/Profile/Expedition808542,2019年1月,洛碁大飯店驛 (中正區)Green World Station
karlkoong,https://www.tripadvisor.com.tw/Profile/karlkoong,2019年1月,洛碁大飯店驛 (中正區)Green World Station
KeithLoKam,https://www.tripadvisor.com.tw/Profile/KeithLoKam,2018年12月,洛碁大飯店驛 (中正區)Green World Station
Zhao Hui,https://www.tripadvisor.com.tw/Profile/winnieal,2018年11月,洛碁大飯店驛 (中正區)Green World Station
mtknkmr99,https://www.tripadvisor.com.tw/Profile/mtknkmr99,2018年8月,洛碁大飯店驛 (中正區)Green World Station
Phloxylady2,https://www.tripadvisor.com.tw/Profile/Phloxylady2,2019年1月,康華飯店 (中山區)Golden China Hotel
Garfieldnk,https://www.tripadvisor.com.tw/Profile/Garfieldnk,2018年10月,康華飯店 (中山區)Golden China Hotel
Ai-ling L,https://www.tripadvisor.com.tw/Profile/LightPacker802307,2018年9月,康華飯店 (中山區)Golden China Hotel
chris3201931,https://www.tripadvisor.com.tw/Profile/chris3201931,2018年7月,康華飯店 (中山區)Golden China Hotel
392pandac,https://www.tripadvisor.com.tw/Profile/392pandac,2018年6月,康華飯店 (中山區)Golden China Hotel
Kary Kwong,https://www.tripadvisor.com.tw/Profile/karykwong,2019年4月,天閣酒店 - 台北林森 (中山區)Tango Hotel Taipei Lin Sen
te-chang,https://www.tripadvisor.com.tw/Profile/te-chang,2019年3月,天閣酒店 - 台北林森 (中山區)Tango Hotel Taipei Lin Sen
pams1122014,https://www.tripadvisor.com.tw/Profile/pams1122014,2018年11月,天閣酒店 - 台北林森 (中山區)Tango Hotel Taipei Lin Sen
Vincent Lin,https://www.tripadvisor.com.tw/Profile/VincentCLin,2018年9月,天閣酒店 - 台北林森 (中山區)Tango Hotel Taipei Lin Sen
哈哈哈,https://www.tripadvisor.com.tw/Profile/ppp5718,2018年5月,天閣酒店 - 台北林森 (中山區)Tango Hotel Taipei Lin Sen
Yupu,https://www.tripadvisor.com.tw/Profile/Yupu69,2019年6月,昰美精品飯店 (士林)Beauty Hotels Taipei - Beautique
Chen Chen H,https://www.tripadvisor.com.tw/Profile/ChenChenH10,2019年5月,昰美精品飯店 (士林)Beauty Hotels Taipei - Beautique
周先生,https://www.tripadvisor.com.tw/Profile/0980133386,2019年5月,昰美精品飯店 (士林)Beauty Hotels Taipei - Beautique
Xxx,https://www.tripadvisor.com.tw/Profile/243827,2019年4月,昰美精品飯店 (士林)Beauty Hotels Taipei - Beautique
Roam10536051132,https://www.tripadvisor.com.tw/Profile/Roam10536051132,2019年4月,昰美精品飯店 (士林)Beauty Hotels Taipei - Beautique
RWWR,https://www.tripadvisor.com.tw/Profile/RWWR,2019年5月,橙舍青年旅舍(台北一館) (萬華)TW Hostel Taipei 1st Branch
快樂的傻瓜,https://www.tripadvisor.com.tw/Profile/aadisco,2019年4月,橙舍青年旅舍(台北一館) (萬華)TW Hostel Taipei 1st Branch
carebear2206,https://www.tripadvisor.com.tw/Profile/carebear2206,2018年7月,橙舍青年旅舍(台北一館) (萬華)TW Hostel Taipei 1st Branch
Li L,https://www.tripadvisor.com.tw/Profile/LiL1608,2018年5月,橙舍青年旅舍(台北一館) (萬華)TW Hostel Taipei 1st Branch
TripAdvisor 會員,https://www.tripadvisor.com.tw,2018年5月,橙舍青年旅舍(台北一館) (萬華)TW Hostel Taipei 1st Branch
路遙遙,https://www.tripadvisor.com.tw/Profile/BackPacker808472,8月1日,趣旅館 - 林森館 (中山區)Hotel Fun - Linsen Branch
Aaron,https://www.tripadvisor.com.tw/Profile/Aaronhuang0921,2019年7月,趣旅館 - 林森館 (中山區)Hotel Fun - Linsen Branch
Anjo J,https://www.tripadvisor.com.tw/Profile/anjoj2016,2019年3月,趣旅館 - 林森館 (中山區)Hotel Fun - Linsen Branch
柏凱 陳,https://www.tripadvisor.com.tw/Profile/bkkkaic,2019年3月,趣旅館 - 林森館 (中山區)Hotel Fun - Linsen Branch
